12,6,-8.25,29.88
12,5,-9.75,30.74
12,4,-11.25,31.61
12,3,-12.75,32.48
12,2,-14.25,33.34
12,1,-15.75,34.21
12,0,-17.25,35.07
13,31,27.75,10.82
13,30,26.25,11.69
13,29,24.75,12.56
13,28,23.25,13.42
13,27,21.75,14.29
13,26,20.25,15.15
13,25,18.75,16.02
13,24,17.25,16.89
13,23,15.75,17.75
13,22,14.25,18.62
13,21,12.75,19.48
13,20,11.25,20.35
13,19,9.75,21.22
13,18,8.25,22.08
13,17,6.75,22.95
13,16,5.25,23.81
13,15,3.75,24.68
13,14,2.25,25.55
13,13,0.75,26.41
13,12,-0.75,27.28
13,11,-2.25,28.15
13,10,-3.75,29.01
13,9,-5.25,29.88
13,8,-6.75,30.74
13,7,-8.25,31.61
13,6,-9.75,32.48
13,5,-11.25,33.34
13,4,-12.75,34.21
13,3,-14.25,35.07
13,2,-15.75,35.94
13,1,-17.25,36.81
13,0,-18.75,37.67
14,33,29.25,11.69
14,32,27.75,12.56
14,31,26.25,13.42
14,30,24.75,14.29
14,29,23.25,15.15
14,28,21.75,16.02
14,27,20.25,16.89
14,26,18.75,17.75
14,25,17.25,18.62
14,24,15.75,19.48
14,23,14.25,20.35
14,22,12.75,21.22
14,21,11.25,22.08
14,20,9.75,22.95
14,19,8.25,23.81
14,18,6.75,24.68
14,17,5.25,25.55
14,16,3.75,26.41
14,15,2.25,27.28
14,14,0.75,28.14
14,13,-0.75,29.01
14,12,-2.25,29.88
14,11,-3.75,30.74
14,10,-5.25,31.61
14,9,-6.75,32.48
14,8,-8.25,33.34
14,7,-9.75,34.21
14,6,-11.25,35.07
14,5,-12.75,35.94
14,4,-14.25,36.81
14,3,-15.75,37.67
14,2,-17.25,38.54
14,1,-18.75,39.40
14,0,-20.25,40.27
15,35,30.75,12.56
15,34,29.25,13.42
15,33,27.75,14.29
15,32,26.25,15.15
15,31,24.75,16.02
15,30,23.25,16.89
15,29,21.75,17.75
15,28,20.25,18.62
15,27,18.75,19.48
15,26,17.25,20.35
15,25,15.75,21.22
15,24,14.25,22.08
15,23,12.75,22.95
15,22,11.25,23.81
15,21,9.75,24.68
15,20,8.25,25.55
15,19,6.75,26.41
15,18,5.25,27.28
15,17,3.75,28.14
15,16,2.25,29.01
15,15,0.75,29.88
15,14,-0.75,30.74
15,13,-2.25,31.61
15,12,-3.75,32.48
15,11,-5.25,33.34
15,10,-6.75,34.21
15,9,-8.25,35.07
15,8,-9.75,35.94
15,7,-11.25,36.81
15,6,-12.75,37.67
15,5,-14.25,38.54
15,4,-15.75,39.40
15,3,-17.25,40.27
15,2,-18.75,41.14
15,1,-20.25,42.00
15,0,-21.75,42.87
16,37,32.25,13.42
16,36,30.75,14.29
16,35,29.25,15.15
16,34,27.75,16.02
16,33,26.25,16.89
16,32,24.75,17.75
16,31,23.25,18.62
16,30,21.75,19.48
16,29,20.25,20.35
16,28,18.75,21.22
16,27,17.25,22.08
16,26,15.75,22.95
16,25,14.25,23.81
16,24,12.75,24.68
16,23,11.25,25.55
16,22,9.75,26.41
16,21,8.25,27.28
16,20,6.75,28.14
16,19,5.25,29.01
16,18,3.75,29.88
16,17,2.25,30.74
16,16,0.75,31.61
16,15,-0.75,32.48
16,14,-2.25,33.34
16,13,-3.75,34.21
16,12,-5.25,35.07
16,11,-6.75,35.94
16,10,-8.25,36.81
16,9,-9.75,37.67
16,8,-11.25,38.54
16,7,-12.75,39.40
16,6,-14.25,40.27
16,5,-15.75,41.14
16,4,-17.25,42.00
16,3,-18.75,42.87
16,2,-20.25,43.73
16,1,-21.75,44.60
16,0,-23.25,45.47
17,39,33.75,14.29
17,38,32.25,15.15
17,37,30.75,16.02
17,36,29.25,16.89
17,35,27.75,17.75
17,34,26.25,18.62
17,33,24.75,19.48
17,32,23.25,20.35
17,31,21.75,21.22
17,30,20.25,22.08
17,29,18.75,22.95
17,28,17.25,23.81
17,27,15.75,24.68
17,26,14.25,25.55
17,25,12.75,26.41
17,24,11.25,27.28
17,23,9.75,28.14
17,22,8.25,29.01
17,21,6.75,29.88
17,20,5.25,30.74
17,19,3.75,31.61
17,18,2.25,32.47
17,17,0.75,33.34
17,16,-0.75,34.21
17,15,-2.25,35.07
17,14,-3.75,35.94
17,13,-5.25,36.81
17,12,-6.75,37.67
17,11,-8.25,38.54
17,10,-9.75,39.40
17,9,-11.25,40.27
17,8,-12.75,41.14
17,7,-14.25,42.00
17,6,-15.75,42.87
17,5,-17.25,43.73
17,4,-18.75,44.60
17,3,-20.25,45.47
17,2,-21.75,46.33
17,1,-23.25,47.20
17,0,-24.75,48.06
18,41,35.25,15.15
18,40,33.75,16.02
18,39,32.25,16.89
18,38,30.75,17.75
18,37,29.25,18.62
18,36,27.75,19.48
18,35,26.25,20.35
18,34,24.75,21.22
18,33,23.25,22.08
18,32,21.75,22.95
18,31,20.25,23.81
18,30,18.75,24.68
18,29,17.25,25.55
18,28,15.75,26.41
18,27,14.25,27.28
18,26,12.75,28.14
18,25,11.25,29.01
18,24,9.75,29.88
18,23,8.25,30.74
18,22,6.75,31.61
18,21,5.25,32.47
18,20,3.75,33.34
18,19,2.25,34.21
18,18,0.75,35.07
18,17,-0.75,35.94
18,16,-2.25,36.81
18,15,-3.75,37.67
18,14,-5.25,38.54
18,13,-6.75,39.40
18,12,-8.25,40.27
18,11,-9.75,41.14
18,10,-11.25,42.00
18,9,-12.75,42.87
18,8,-14.25,43.73
18,7,-15.75,44.60
18,6,-17.25,45.47
18,5,-18.75,46.33
18,4,-20.25,47.20
18,3,-21.75,48.06
18,2,-23.25,48.93
18,1,-24.75,49.80
18,0,-26.25,50.66
19,43,36.75,16.02
19,42,35.25,16.89
19,41,33.75,17.75
19,40,32.25,18.62
19,39,30.75,19.48
19,38,29.25,20.35
19,37,27.75,21.22
19,36,26.25,22.08
19,35,24.75,22.95
19,34,23.25,23.81
19,33,21.75,24.68
19,32,20.25,25.55
19,31,18.75,26.41
19,30,17.25,27.28
19,29,15.75,28.14
19,28,14.25,29.01
19,27,12.75,29.88
19,26,11.25,30.74
19,25,9.75,31.61
19,24,8.25,32.47
19,23,6.75,33.34
19,22,5.25,34.21
19,21,3.75,35.07
19,20,2.25,35.94
19,19,0.75,36.80
19,18,-0.75,37.67
19,17,-2.25,38.54
19,16,-3.75,39.40
19,15,-5.25,40.27
19,14,-6.75,41.14
19,13,-8.25,42.00
19,12,-9.75,42.87
19,11,-11.25,43.73
19,10,-12.75,44.60
19,9,-14.25,45.47
19,8,-15.75,46.33
19,7,-17.25,47.20
19,6,-18.75,48.06
19,5,-20.25,48.93
19,4,-21.75,49.80
19,3,-23.25,50.66
19,2,-24.75,51.53
19,1,-26.25,52.39
19,0,-27.75,53.26
20,45,38.25,16.89
20,44,36.75,17.75
20,43,35.25,18.62
